Type,ID,SedRed,Cost,Duck
WCMO,13211,6.641,11505.854,3.41
WCMO,13212,7.858,6781.959,3.709
WCMO,13213,3.974,5901.038,2.637
WCMO,13214,5.229,5802.605,3.048
WCMO,13215,5.177,6144.296,2.987
WCMO,13216,10.262,12268.354,4.21
WCMO,13217,6.972,11586.932,3.506
WCMO,13218,4.772,6319.346,2.789
WCMO,13219,3.996,5909.533,2.656
WCMO,13220,5.781,17172.542,3.197
WCMO,13221,6.267,6869.628,3.307
WCMO,13222,11.661,8854.793,4.757
WCMO,13223,10.389,9218.414,4.474
WCMO,13224,5.067,6427.807,2.894
WCMO,13227,16.787,19586.41,6.932
WCMO,13230,11.265,12962.656,5.579
WCMO,13232,15.196,2804.248,6.592
WCMO,13233,6.141,5991.461,3.923
WCMO,13235,8.965,6556.927,4.928
WCMO,13236,11.018,6967.752,5.536
WCMO,13237,0,0,0
WCMO,13238,22.907,9348.504,4.776
WCMO,13239,116.808,38343.189,18.771
WCMO,13240,11.825,12158.717,5.739
WCMO,13241,78.819,37795.764,15.36
WCMO,13242,65.981,33713.843,13.973
WCMO,13243,159.801,61621.506,22.023
WCMO,13244,10.894,7853.636,5.47
WCMO,13245,8.876,6539.033,4.866
WCMO,13246,47.749,18881.361,12.014
WCMO,13247,6.883,11155.81,4.212
WCMO,13248,23.609,14550.552,8.345
WCMO,13249,135.701,58916.821,20.248
WCMO,13250,16.778,3164.077,6.975
WCMO,13252,4.135,616.368,2.681
WCMO,13253,13.315,12943.642,4.791
WCMO,13254,43.708,16346.725,8.609
WCMO,13255,16.533,23655.286,5.336
WCMO,13256,29.264,16213.598,6.964
WCMO,13257,8.766,1306.708,3.91
WCMO,13258,11.686,17583.407,4.498
WCMO,13259,4.786,6057.776,2.876
WCMO,13260,6.279,11387.929,3.298
WCMO,13261,8.324,16840.01,3.8
WCMO,13262,5.683,11256.071,3.144
WCMO,13263,5.915,16307.355,3.201
WCMO,13264,6.302,11392.918,3.301
WCMO,13265,6.347,11859.688,3.323
WCMO,13266,18.456,30409.195,5.682
WCMO,13267,13.919,13535.048,5.288
WCMO,13268,20.269,15298.215,6.479
WCMO,13269,78.08,31033.361,12.902
WCMO,13270,5.582,5811.158,3.088
WCMO,13271,11.058,6822.266,4.638
WCMO,13279,9.087,7315.886,4.18
WCMO,13280,9.422,6541.198,4.259
WCMO,13281,4.818,6064.992,2.845
WCMO,13282,12.463,14503.261,5.019
WCMO,13283,4.755,6046.426,2.819
WCMO,13284,46.056,17816.78,9.886
WCMO,13285,8.818,12927.919,4.119
WCMO,13286,15.64,2711.559,5.687
WCMO,13287,6.393,6526.753,3.407
WCMO,13288,15.291,8861.084,5.559
WCMO,13289,7.624,6188.159,3.748
WCMO,13301,26.343,20048.183,7.535
WCMO,13302,6.08,6435.041,3.307
WCMO,13303,64.368,44494.27,11.865
WCMO,13304,9.343,7358.555,4.249
WCMO,13305,4.317,6321.906,3.123
WCMO,13306,4.729,6448.206,3.267
WCMO,13307,35.955,34184.576,9.004
WCMO,13308,203.281,72717.613,21.585
WCMO,13309,6.159,6345.764,3.751
WCMO,13310,34.212,12483.595,8.853
WCMO,13311,80.921,41978.53,13.56
WCMO,13324,14.736,8544.062,5.564
WCMO,13325,15.675,8789.578,5.763
WCMO,13326,156.927,77936.59,18.79
WCMO,13327,168.149,60086.546,19.377
WCMO,13328,13.181,8171.671,5.232
WCMO,13329,4.802,5945.314,2.867
WCMO,13330,29.59,12430.526,8.039
WCMO,13331,5.44,6112.211,3.104
WCMO,13332,5.544,812.865,3.152
WCMO,13333,21.175,3730.22,6.739
WCMO,13334,52.626,18150.199,10.717
WCMO,13335,4.5,5866.312,2.752
WCMO,13336,6.444,5983.01,3.458
WCMO,13337,34.367,21168.664,8.691
WCMO,13338,55.375,17892.834,9.081
WCMO,13339,7.506,6115.676,3.416
WCMO,13340,6.933,1030.464,3.288
WCMO,13341,5.92,879.865,3.036
WCMO,13342,4.892,5727.093,2.766
WCMO,13343,9.788,7039.466,3.901
WCMO,13344,4.429,5658.274,2.627
WCMO,13345,15.676,17330.627,4.953
WCMO,13346,33.904,9869.107,7.146
WCMO,13374,6.437,5983.138,3.231
WCMO,13375,50.426,22155.634,8.672
WCMO,13376,113.963,37074.567,13.483
WCMO,13377,5.397,5824.248,2.959
WCMO,13378,5.197,5772.406,2.857
WCMO,13379,4.145,5632.96,2.598
WCMO,13380,4.251,5631.768,2.585
WCMO,13381,4.47,5664.413,2.657
WCMO,13382,4.569,5679.092,2.685
WCMO,13383,4.445,5660.672,2.647
WCMO,13384,6.588,979.2,3.21
WCMO,13385,10.196,6515.647,4.011
WCMO,13386,13.544,12013.475,4.617
WCMO,13387,88.908,27892.986,11.717
WCMO,13388,5.409,10803.941,2.935
WCMO,13389,5.896,5876.353,3.047
WCMO,13390,155.916,37732.294,15.59
WCMO,13391,34.017,9885.914,7.209
WCMO,13392,4.933,5733.127,2.805
WCMO,13393,8.861,11317.183,3.752
WCMO,13394,5.507,5818.477,2.963
WCMO,13395,7.049,6047.716,3.353
WCMO,13396,7.462,16155.109,3.525
WCMO,13397,4.516,5671.233,2.669
WCMO,13398,23.616,28201.825,7.179
WCMO,13399,10.981,8295.718,4.756
WCMO,13400,9.622,6577.317,4.412
WCMO,13401,34.818,6277.342,8.833
WCMO,13402,20.306,13552.005,6.64
WCMO,13403,68.022,17204.769,12.333
WCMO,13404,4.7,5648.076,2.848
WCMO,13405,44.033,16094.735,8.155
WCMO,13406,10.38,6474.021,4.001
WCMO,13407,21.209,8012.957,5.751
WCMO,13408,4.101,5582.155,2.51
WCMO,13409,4.601,10677.024,2.73
WCMO,13410,9.552,11356.304,3.834
WCMO,13411,4.378,10650.712,2.642
WCMO,13412,15.806,2326.58,5.057
WCMO,13413,19.281,12738.917,5.476
WCMO,13414,4.6,10653.061,2.672
WCMO,13415,4.184,5647.614,2.648
WCMO,13416,4.789,10679.847,2.739
WCMO,13417,12.245,6738.988,4.347
WCMO,13418,36.183,10208.458,7.484
WCMO,13419,3.912,5605.559,2.555
WCMO,13420,10.112,6503.205,4.024
WCMO,13421,118.719,33034.543,13.963
WCMO,13422,20.015,7843.324,5.581
WCMO,13423,13.73,11949.982,4.628
WCMO,13424,6.017,5854.296,3.06
WCMO,13425,5.989,5850.233,3.04
WCMO,13426,3.709,6135.636,2.886
WCMO,13427,3.296,5755.241,2.768
WCMO,13428,9.174,12102.194,4.642
WCMO,13429,15.503,13552.84,6.009
WCMO,13430,3.282,10752.05,2.767
WCMO,13431,3.549,5813.083,2.882
WCMO,13432,90.59,35783.124,14.574
WCMO,13433,122.14,68341.522,16.637
WCMO,13434,9.621,2102.472,4.656
WCMO,13435,2.917,5893.083,2.559
WCMO,13436,4.584,10989.202,3.019
WCMO,13437,7.162,6117.919,3.9
WCMO,13438,8.514,6448.794,4.446
WCMO,13439,6.213,16860.67,3.622
WCMO,13440,21.186,8742.733,7.139
WCMO,13441,21.035,10545.817,7.211
WCMO,13442,12.544,8172.292,5.474
WCMO,13443,4.609,5644.45,3.018
WCMO,13444,7.474,1184.055,4.094
WCMO,13445,19.764,10190.508,6.985
WCMO,13446,6.878,6589.274,3.898
WCMO,13447,21.096,10563.059,7.249
WCMO,13448,4.746,5993.941,3.058
WCMO,13449,16.43,9258.321,6.353
WCMO,13450,6.751,6026.4,3.612
WCMO,13451,30.249,18402.079,8.266
WCMO,13452,6.19,929.273,3.406
WCMO,13453,6.709,6595.621,3.583
WCMO,13454,50.56,28935.56,10.574
WCMO,13455,5.804,5851.794,3.298
WCMO,13456,5.385,774.358,3.139
WCMO,13457,6.255,11994.073,3.443
WCMO,13458,18.649,10047.383,6.362
WCMO,13459,8.189,6310.852,4.082
WCMO,13460,28.388,12978.204,8.062
WCMO,13461,4.989,5711.702,2.996
WCMO,13486,6.506,11735.987,3.377
WCMO,13487,17.218,14595.159,5.509
WCMO,13488,17.96,13419.607,5.64
WCMO,13489,27.241,15187.229,6.918
WCMO,13490,3.512,5668.477,2.487
WCMO,13491,169.358,78409.451,17.427
WCMO,13492,17.447,3321.897,5.572
WCMO,13493,9.217,12467.841,4.069
WCMO,13494,3.162,10603.973,2.379
WCMO,13495,3.22,5614.969,2.402
WCMO,13496,213.498,55573.565,19.507
WCMO,13497,4.454,10850.64,2.816
WCMO,13498,3.886,10742.26,2.635
WCMO,13499,4.736,10904.556,2.908
WCMO,13500,5.841,11115.696,3.239
WCMO,13501,24.607,9701.202,6.648
WCMO,13502,58.236,31128.544,10.279
WCMO,13503,8.154,1557.473,3.835
WCMO,13504,4.394,10839.3,2.815
WCMO,13505,4.137,5790.114,2.735
WCMO,13506,190.065,75006.211,18.443
WCMO,13507,5.641,11077.508,3.192
WCMO,13508,53.763,10069.505,9.787
WCMO,13509,13.099,7451.583,4.843
WCMO,13510,18.408,13445.709,5.722
WCMO,13583,5.789,6329.958,3.302
WCMO,13584,10.935,1810.886,4.828
WCMO,13585,5.847,6265.956,3.318
WCMO,13586,51.545,18369.67,10.793
WCMO,13587,251.298,55445.631,24.118
WCMO,13588,12.129,2004.934,5.101
WCMO,13589,170.232,105071.573,19.829
WCMO,13590,7.284,6761.841,3.798
WCMO,13591,9.72,6574.3,4.499
WCMO,13592,5.866,6271.005,3.343
WCMO,13623,3.509,5632.562,2.464
WCMO,13624,4.899,916.773,2.955
WCMO,13625,11.392,14724.611,5.076
WCMO,13626,6.618,11238.499,3.438
WCMO,13627,62.803,45327.708,12.007
WCMO,13628,56.692,53434.215,11.201
WCMO,13629,3.556,5665.323,2.515
WCMO,13630,20.732,27474.453,6.885
WCMO,13631,4.331,5810.477,2.782
WCMO,13632,3.8,6581.332,2.947
WCMO,13633,7.239,1305.218,3.535
WCMO,13634,24.922,14496.079,6.622
WCMO,13635,11.822,17728.435,5.204
WCMO,13636,30.514,33298.019,8.326
WCMO,13637,52.485,56183.881,10.895
WCMO,13638,26.601,25950.804,7.772
WCMO,13639,23.107,14168.399,6.38
WCMO,13640,109.545,35307.259,15.908
WCMO,13641,8.16,19891.562,4.301
WCMO,13642,38.144,18806.045,9.364
WCMO,13643,4.117,15782.12,2.776
WCMO,13644,3.702,15703.329,2.63
WCMO,13645,13.514,7567.69,5.017
WCMO,13646,1501.472,292548.116,51.801
WCMO,13647,3.873,10893.828,2.986
WCMO,13648,30.823,15561.604,7.327
WCMO,13649,3.422,12051.185,2.79
WCMO,13650,69.93,26149.072,12.73
WCMO,13651,4.039,11075.634,2.755
WCMO,13652,68.452,28013.59,11.303
WCMO,13653,12.137,17271.519,4.665
WCMO,13654,8.298,6496.129,3.796
WCMO,13655,3.202,599.043,2.394
WCMO,13656,85.884,29798.679,14.033
WCMO,13657,17.267,13977.596,6.311
WCMO,13658,148.605,36914.105,16.195
WCMO,13659,37.395,39460.007,8.078
WCMO,13660,4.277,15800.317,2.773
WCMO,13661,11.071,16996.272,4.424
WCMO,13662,102.703,34531.492,13.887
WCMO,13663,5.522,16265.348,3.573
WCMO,13664,5.566,11281.821,3.606
WCMO,13868,15.901,13915.499,5.993
WCMO,13869,12.207,8990.766,5.2
WCMO,13870,4.473,5585.461,2.899
WCMO,13871,27.765,17421.215,8.265
WCMO,13872,6.359,5877.879,3.569
WCMO,13873,5.192,5713.685,3.205
WCMO,13874,6.731,988,3.775
WCMO,13875,13.241,8364.994,5.599
WCMO,13876,11.649,12727.718,5.035
WCMO,13877,353.479,107432.473,30.01
WCMO,13878,9.987,12294.193,4.604
WCMO,13879,25.322,4142.565,7.81
WCMO,13894,13.724,18123.993,4.902
WCMO,13895,15.139,7228.337,5.036
WCMO,13896,5.35,5787.275,2.997
WCMO,13897,7.587,6776.68,3.715
WCMO,13898,10.884,9445.5,4.57
WCMO,13899,7.709,6785.098,3.717
WCMO,13900,5.03,6051.755,2.851
WCMO,13901,4.813,5992.323,2.768
WCMO,13902,4.473,5899.396,2.638
WCMO,13903,6.241,6383.257,3.273
WCMO,13904,42.259,18974.991,8.314
WCMO,13905,6.564,6471.819,3.37
WCMO,13906,8.821,12089.563,4.024
WCMO,13907,9.457,7263.753,4.178
WCMO,13908,8.401,11974.479,3.91
WCMO,13909,32.167,13483.213,8.095
WCMO,13910,5.137,6081.14,2.894
WCMO,13911,4.53,10915.037,2.654
WCMO,13912,14.659,9888.812,5.344
WCMO,13913,57.597,30053.94,10.855
WCMO,13924,39.337,18607.496,8.98
WCMO,13925,9.14,7926.871,4.147
WCMO,13926,4.363,6168.902,2.626
WCMO,13927,5.362,11514.674,3.002
WCMO,13928,4.439,10889.928,2.637
WCMO,13929,14.104,13536.071,5.277
WCMO,13930,6.857,12057.354,3.481
WCMO,13931,6.73,12011.053,3.449
WCMO,13932,32.459,6261.704,0
WCMO,13933,5.437,5850.71,3.579
WCMO,13934,77.382,27071.99,15.291
WCMO,13935,9.313,6626.527,5.046
WCMO,13937,39.926,12757.582,10.009
WCMO,13938,7.822,11100.066,4.144
WCMO,13939,84.602,18675.633,14.457
WCMO,13944,7.239,11656.399,3.622
WCMO,13945,12.066,18784.679,4.869
WCMO,13946,5.027,6412.968,2.9
WCMO,13947,16.082,13854.677,5.703
WCMO,13948,11.028,12546.356,4.638
WCMO,13949,13.147,20226.772,5.117
WCMO,13950,6.009,5890.098,3.248
WCMO,13951,5.228,11105.973,2.969
WCMO,13952,7.313,6676.625,3.652
WCMO,13953,5.832,6284.399,3.206
WCMO,13954,11.435,7805.141,4.731
WCMO,13955,5.86,11278.908,3.191
WCMO,13965,4.272,578.689,2.646
WCMO,13966,14.515,18695.936,5.508
WCMO,13967,7.593,11776.398,3.821
WCMO,13968,7.936,12586.141,3.903
WCMO,13969,9.589,1571.148,4.363
WCMO,13970,5.966,882.218,3.235
WCMO,13971,12.965,2196.869,5.131
WCMO,13972,10.197,13312.033,4.501
WCMO,13973,22.865,34927.175,6.965
WCMO,13980,6.11,5920.649,3.362
WCMO,13981,709.234,193178.061,39.986
WCMO,13989,18.706,8276.464,6.351
WCMO,13990,5.277,5764.851,3.065
WCMO,13991,79.817,14493.497,13.349
WCMO,13999,25.823,13666.45,6.238
WCMO,14000,4.607,5684.651,2.703
WCMO,14001,7.483,6112.226,3.447
WCMO,14002,18.491,7749.274,5.423
WCMO,14003,6.192,5920.372,3.133
WCMO,14004,21.881,13253.701,5.906
WCMO,14005,236.447,50363.758,19.371
WCMO,14006,8.745,6329.747,3.768
WCMO,14007,12.978,11929.375,4.552
WCMO,14008,6.13,5911.112,3.126
WCMO,14009,14.137,7101.683,4.743
WCMO,14010,4.935,5733.507,2.805
WCMO,14011,57.128,13154.112,9.365
WCMO,14012,53.333,12588.726,9.012
WCMO,14013,134.852,30189.249,14.674
WCMO,14021,13.779,8473.486,5.517
WCMO,14022,7.82,6930.106,3.992
WCMO,14023,6.501,6478.774,3.628
WCMO,14024,7.514,1159.101,3.898
WCMO,14025,85.387,34941.041,14.095
WCMO,14026,6.196,6360.751,3.459
WCMO,14027,5.99,879.935,3.396
WCMO,14028,45.943,17031.918,10.341
WCMO,14029,11.626,7881.395,5.042
WCMO,14030,4.964,6382.024,3.051
WCMO,14031,7.986,7487.65,4.07
WCMO,14032,5.739,6639.241,3.31
WCMO,14033,6.134,6343.75,3.45
WCMO,14034,80.058,26134.455,13.656
WCMO,14035,7.546,1183.642,3.959
WCMO,14036,17.14,10746.105,6.197
WCMO,14038,2.944,5582.065,2.828
WCMO,14039,74.429,38029.745,13.988
WCMO,14040,130.426,58125.491,18.388
WCMO,14041,15.889,2829.089,6.24
WCMO,14042,15.292,16027.776,5.86
WCMO,14043,79.82,33498.973,13.744
WCMO,14044,17.959,8925.815,6.37
WCMO,14045,3.792,828.343,2.916
WCMO,14046,4.079,6249.084,3.027
WCMO,14047,3.196,5740.075,2.75
WCMO,14048,4.038,15935.282,3.101
WCMO,14049,18.787,9107.145,6.524
WCMO,14050,3.179,10736.161,2.751
WCMO,14051,7.781,6700.149,4.199
WCMO,14052,51.867,22017.934,11.124
WCMO,14053,28.548,11613.556,8.226
WCMO,14054,28.903,16695.879,8.306
WCMO,14055,15.821,7377.711,4.969
WCMO,14056,5.955,16379.321,3.773
WCMO,14057,7.78,11802.026,4.299
WCMO,14058,19.647,7952.964,5.54
WCMO,14067,5.582,731.313,3.25
WCMO,14068,5.937,5790.426,3.375
WCMO,14069,104.09,21990.449,15.573
WCMO,14070,27.726,9419.872,7.956
WCMO,14071,44.021,25878.363,10.718
WCMO,14072,38.491,20497.757,9.851
WCMO,14073,9.041,6307.115,4.338
WCMO,14074,5.683,5748.161,3.288
WCMO,14075,5.053,5643.217,3.049
WCMO,14076,9.483,6489.955,4.645
WCMO,14077,53.546,13729.045,11.155
WCMO,14078,6.293,5879.646,3.575
WCMO,14079,5.77,5762.582,3.306
WCMO,14080,346.08,62320.216,28.753
WCMO,14081,7.727,1088.237,3.949
WCMO,14082,5.951,5792.644,3.389
WCMO,14083,23.136,8654.84,7.241
WCMO,14084,18.962,14635.657,6.502
WCMO,14085,32.34,10189.421,8.621
WCMO,14086,18.719,3021.238,6.616
WCMO,14087,69.356,34653.407,12.974
WCMO,14088,4.258,5656.485,2.68
WCMO,14089,630.711,193178.874,32.487
WCMO,14090,3.898,5600.899,2.568
WCMO,14091,15.714,19369.779,5.178
WCMO,14092,5.983,5922.507,3.185
WCMO,14093,11.536,6778.659,4.413
WCMO,14094,9.292,6432.682,3.962
WCMO,14095,67.555,28085.819,12.215
WCMO,14096,33.283,14475.855,9.898
WCMO,14097,58.929,26702.305,13.174
WCMO,14098,21.396,8352.623,7.174
WCMO,14099,527.336,140388.527,36.664
WCMO,14101,6.763,11131.561,4.167
WCMO,14102,17.27,18263.894,7.087
WCMO,14103,12.583,7281.23,5.948
WCMO,14104,7.103,11739.072,4.289
WCMO,14105,9.345,12398.266,5.034
WCMO,14106,29.75,9740.144,8.535
WCMO,14107,98.917,21065.742,15.762
WCMO,14108,5.678,5744.5,3.401
WCMO,14109,25.464,15972.868,7.919
WCMO,14110,5.441,10705.259,3.309
WCMO,14111,5.917,5784.095,3.481
WCMO,14112,16.578,13785.235,6.315
WCMO,14113,22.292,8501.305,7.351
WCMO,14114,13.521,7233.623,5.313
WCMO,14133,10.895,6815.448,4.736
WCMO,14134,10.191,11698.074,4.61
WCMO,14135,15.038,7584.647,5.682
WCMO,14136,12.598,2152.191,5.196
WCMO,14137,5.188,5748.168,3.04
WCMO,14138,4.386,601.578,2.743
WCMO,14139,37.827,6687.782,9.155
WCMO,14140,34.998,11324.612,8.859
WCMO,14141,16.81,7921.727,6.019
WCMO,14142,7.554,1197.341,3.873
WCMO,14209,3.726,5707.847,2.656
WCMO,14210,59.034,44069.886,11.698
WCMO,14211,8.2,22072.313,3.826
WCMO,14212,126.069,68613.271,15.416
WCMO,14213,4.047,10932.059,3.063
WCMO,14214,766.496,159848.012,37.058
WCMO,14215,4.067,10936.568,3.071
WCMO,14216,3.791,10683.337,2.59
WCMO,14217,6.2,6160.136,3.369
WCMO,14218,226.211,67801.013,20.704
WCMO,14219,24.11,24581.541,6.755
WCMO,14220,8.052,11522.665,3.893
WCMO,14221,7.154,11352.737,3.663
WCMO,14222,3.099,15812.726,2.392
WCMO,14223,18.386,8441.574,5.808
WCMO,14224,17.526,13314.795,5.759
WCMO,14390,4.265,5660.133,2.661
WCMO,14391,12.62,6953.609,4.605
WCMO,14392,6.777,1049.024,3.361
WCMO,14393,30.218,19497.983,6.976
WCMO,14394,6.067,10939.064,3.194
WCMO,14395,3.756,581.285,2.504
WCMO,14396,4.882,5755.711,2.867
WCMO,14397,5.568,861.924,3.05
WCMO,14398,34.181,15111.848,7.422
WCMO,14399,6.963,6077.85,3.418
WCMO,14400,7.4,6145.425,3.536
WCMO,14401,83.605,17589.43,11.663
WCMO,14402,4.443,10687.749,2.733
WCMO,14403,17.084,12644.787,5.356
WCMO,14404,192.431,39294.148,17.859
WCMO,14405,4.005,5619.909,2.588
WCMO,14406,4.7,10727.562,2.799
WCMO,14407,4.316,10667.976,2.685
WCMO,14408,6.728,6041.395,3.351
WCMO,14409,6.082,5941.429,3.198
WCMO,14410,12.131,6877.905,4.514
WCMO,14411,9.928,6482.463,4.024
WCMO,14412,5.446,5813.105,2.982
WCMO,14413,10.511,11569.641,4.147
WCMO,14414,6.286,5972.968,3.246
WCMO,14415,6.846,16022.197,3.336
WCMO,14428,12.315,17304.878,4.701
WCMO,14429,27.29,20108.887,7.011
WCMO,14430,4.017,5751.591,2.693
WCMO,14431,5.581,11044.44,3.192
WCMO,14432,30.5,27714.035,7.328
WCMO,14433,7.279,11362.227,3.653
WCMO,14434,3.685,10689.448,2.599
WCMO,14435,533.378,120089.776,31.21
WCMO,14450,7.137,6019.053,3.879
WCMO,14451,5.633,5828.841,3.051
WCMO,14452,19.276,15117.27,5.665
WCMO,14453,9.359,6377.384,3.932
WCMO,14454,42.468,30970.89,8.312
WCMO,14455,7.136,6050.055,3.447
WCMO,14456,5.246,5771.856,2.956
WCMO,14457,12.615,16856.638,4.596
WCMO,14458,19.721,7903.076,5.731
WCMO,14459,7.253,6660.465,3.566
WCMO,14460,59.556,40009.852,10.973
WCMO,14461,74.363,62181.548,12.326
WCMO,14462,10.76,7620.444,4.484
WCMO,14463,6.232,11380.809,3.258
WCMO,14464,10.56,7565.8,4.432
WCMO,14465,5.549,11193.914,3.025
WCMO,14466,4.828,5671.969,2.762
WCMO,14467,9.059,12154.803,4.059
WCMO,14468,4.366,5869.961,2.581
WCMO,14469,5.457,6168.615,2.99
WCMO,14470,4.722,5967.61,2.722
WCMO,14471,103.434,92274.664,14.631
WCMO,14472,5.609,11229.545,3.085
WCMO,14473,17.536,3285.903,7.048
WCMO,14474,6.372,859.565,3.596
WCMO,14475,4.904,616.166,3.053
WCMO,14476,43.475,12021.631,10.315
WCMO,14477,5.19,5663.626,3.172
WCMO,14478,38.322,6164.75,9.64
WCMO,14479,11.445,6701.103,5.079
WCMO,14480,7.779,11620.614,4.083
WCMO,14481,7.451,6038.499,3.986
WCMO,14482,11.396,6692.963,5.1
WCMO,14483,5.114,5650.991,3.161
WCMO,14484,30.247,14822.687,8.622
WCMO,14501,15.51,8920.96,5.548
WCMO,14502,7.375,6693.722,3.651
WCMO,14503,10.783,7626.794,4.532
WCMO,14504,4.632,5942.841,2.721
WCMO,14505,7.504,6728.92,3.688
WCMO,14506,13.185,13284.245,5.091
WCMO,14507,4.423,5603.519,2.649
WCMO,14508,8.434,7004.112,3.962
WCMO,14509,4.941,6376.258,2.85
WCMO,14510,17.576,9532.952,5.987
WCMO,14511,81.406,42802.253,13.172
WCMO,14518,4.777,5992.768,2.815
WCMO,14519,7.379,11694.728,3.674
WCMO,14520,5.699,11247.645,3.158
WCMO,14521,15.592,13943.31,5.601
WCMO,14522,15.654,2698.456,5.646
WCMO,14523,88.599,33869.059,13.835
WCMO,14524,4.502,6215.338,2.715
WCMO,14525,11.983,13957.824,4.902
WCMO,14526,33.243,10980.476,8.401
WCMO,14527,13.61,8435.949,5.24
WCMO,14528,17.102,14401.749,5.946
WCMO,14529,5.117,6151.274,2.962
WCMO,14530,13.463,8395.231,5.22
WCMO,14539,6.49,17026.65,3.438
WCMO,14540,29.198,13207.37,7.946
WCMO,14541,7.164,12290.408,3.655
WCMO,14542,5.817,6356.283,3.222
WCMO,14543,5.269,6195.752,3.027
WCMO,14544,5.535,6273.594,3.127
WCMO,14545,7.404,6821.283,3.73
WCMO,14546,7.533,7531.328,3.781
WCMO,14547,4.353,5927.336,2.667
WCMO,14548,7.127,6740.061,3.657
WCMO,14549,10.442,7711.205,4.559
WCMO,14550,4.915,6091.989,2.889
WCMO,14558,7.323,11701.315,3.748
WCMO,14559,7.837,6948.089,3.873
WCMO,14560,10.103,12472.383,4.513
WCMO,14561,4.298,5581.653,2.661
WCMO,14562,4.641,5645.82,2.807
WCMO,14589,7.213,16670.85,3.718
WCMO,14590,5.862,5876.673,3.288
WCMO,14591,12.927,7201.77,5.206
WCMO,14592,7.021,6090.879,3.657
WCMO,14593,5.503,809.341,3.171
WCMO,14594,17.294,8020.897,6.099
WCMO,14624,6.083,6435.778,3.399
WCMO,14625,234.462,47878.859,23.3
WCMO,14626,7.637,6167.874,3.844
WCMO,14627,6.29,11426.428,3.502
WCMO,14628,17.644,7980.717,6.151
WCMO,14629,42.279,15723.27,9.574
WCMO,14630,5.257,5761.777,3.117
WCMO,14631,44.061,12806.81,9.97
WCMO,14632,4.842,5684.193,2.953
WCMO,14633,5.108,733.908,3.062
WCMO,14634,6.789,7017.218,3.633
WCMO,14635,7.863,1249.75,4.002
WCMO,14636,12.942,13447.334,5.286
WCMO,14637,5.494,806.296,3.201
WCMO,14638,16.75,9228.69,6.059
WCMO,14639,8.438,6969.825,4.137
WCMO,14640,12.484,13136.018,5.223
WCMO,14641,16.981,2956.879,6.159
WCMO,14642,8.808,7130.508,4.289
WCMO,14643,141.38,56122.896,18.335
WCMO,14644,9.48,1543.739,4.511
WCMO,14645,176.317,64353.507,21.464
WCMO,14646,10.884,6945.446,5.064
WCMO,14648,4.52,5623.612,2.882
WCMO,14649,78.081,19176.961,13.745
WCMO,14650,50.521,14760.367,11.538
WCMO,14651,14.851,10311.202,6.079
WCMO,14652,10.548,11851.002,5.021
WCMO,14653,34.695,11627.93,9.516
WCMO,14654,5.224,795.975,3.269
WCMO,14655,22.421,9172.721,7.556
WCMO,14656,3.14,5616.694,2.902
WCMO,14657,6.843,6111.181,3.893
WCMO,14658,6.023,11488.18,3.594
WCMO,14660,14.553,2636.003,5.968
WCMO,14661,9.358,6605.314,4.676
WCMO,14662,36.19,6905.276,9.641
WCMO,14663,8.42,1426.198,4.394
WCMO,14664,6.313,1010.754,3.706
WCMO,14665,4.658,5681.876,3.046
WCMO,14666,13.025,12325.809,5.633
WCMO,14667,10.168,6771.082,4.9
WCMO,14668,3.072,590.849,2.86
WCMO,14669,25.223,21859.915,7.972
WCMO,14670,77.04,19685.846,14.134
WCMO,14671,45.781,13766.61,10.948
WCMO,14672,13.585,13815.752,5.78
WCMO,14673,324.187,195878.323,29.153
WCMO,14674,7.154,11656.914,4.122
WCMO,14675,27.912,9020.494,6.452
WCMO,14676,8.057,6210.709,3.542
WCMO,14677,6.054,5909.638,3.059
WCMO,14678,9.512,6429.324,3.844
WCMO,14679,16.016,7434.546,5.03
WCMO,14680,5.681,11281.848,3.459
WCMO,14681,5.768,5881.284,3.487
WCMO,14682,3.041,584.993,2.838
WCMO,14683,6.269,11449.737,3.69
WCMO,14684,173.453,74517.564,21.358
WCMO,14685,34.703,6452.604,9.48
WCMO,14686,8.031,6316.64,4.295
WCMO,14687,109.524,25668.644,16.948
WCMO,14688,9.966,12099.218,3.948
WCMO,14689,6.438,5967.369,3.169
WCMO,14690,6.311,11329.203,3.139
WCMO,14691,5.286,5794.219,2.876
WCMO,14692,4.305,5646.845,2.591
WCMO,14693,9.808,6473.827,3.921
WCMO,14694,8.548,6284.477,3.66
WCMO,14695,18.286,7748.441,5.349
WCMO,14696,66.724,23853.178,10.188
WCMO,14697,9.917,12132.092,3.999
WCMO,14698,29.895,19318.643,6.713
WCMO,14699,8.917,6367.747,3.788
WCMO,14700,6.547,6004.069,3.248
WCMO,14701,5.183,5794.846,2.886
WCMO,14702,41.757,16228.334,8.103
WCMO,14703,28.475,9151.925,6.59
WCMO,14704,84.331,22477.621,11.408
WCMO,14705,17.77,9731.792,6.678
WCMO,14706,5.512,6233.562,3.399
WCMO,14707,17.75,16264.996,6.658
WCMO,14708,6.742,6584.713,3.862
WCMO,14709,43.406,25980.208,10.669
WCMO,14710,17.706,14615.192,6.616
WCMO,14711,12.39,13196.144,5.482
WCMO,14712,50.669,14334.259,11.441
WCMO,14713,6.345,5992.286,3.721
WCMO,14714,4.882,5695.901,3.126
