NCMO ID,River,Zone,HYDSB,SEDSB,SEDSB_R,Watershed,subwatersh,budget_rat,gag_loc_LES,zone_LES,TOPOWAT_LES,HYDSB_LES30SB,L_AtanThta,height_m,arcMapA,SA_AtanTht,Load_pTex,loadTrap,Migration,Retreat,Erate,mean_Slope,aspect,VegComb10,probVeg,Prk,Hal,Pal,FPtrap,autoTEmeas,Ecode,Einterp,EextrapAll,VeMeas,VeAll,VeAll_Veg,Shape_Length,Shape_Area
1689,LES,2,7,283,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,128,12.33,2797,1581,129,107,0,9999,9999,29,S,1,0.88,0,0,0,1,1,3,9999,0,0,111,111,513.4428942,2797.245978
1690,LES,2,7,283,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,28,3.34,183,93,8,3,0,9999,9999,27,SE,0,0.88,0,0,0,1,1,3,9999,0,0,7,7,99.24733753,183.1312598
1691,LES,2,7,283,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,24,2.29,118,55,5,1,0,9999,9999,25,S,1,0.88,0,0,0,1,1,3,9999,0,0,4,4,74.07823571,118.4704833
1692,LES,2,7,283,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,45,7.04,673,319,26,19,0,9999,9999,25,SE,1,0.88,0,0,0,1,1,3,9999,0,0,22,22,198.0691178,673.0002354
1693,LES,2,7,283,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,30,2.8,185,85,7,2,0,9999,9999,25,NE,1,0.89,0,0,0,1,1,3,9999,0,0,6,6,96.67898925,184.7743291
1694,LES,2,7,283,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,35,3.61,262,126,10,5,0,9999,9999,26,SW,1,0.89,0,0,0,1,1,3,9999,0,0,9,9,115.0528447,262.3289453
1695,LES,2,7,283,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,93,4.37,863,405,33,18,0,9999,9999,25,W,1,0.9,0,0,0,1,1,3,9999,0,0,28,28,319.3137116,862.9771769
1696,LES,2,7,283,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,45,1.9,170,85,7,0,0,9999,9999,27,S,1,0.89,0,0,0,1,1,3,9999,0,0,6,6,137.341769,170.4045044
1697,LES,2,7,283,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,34,3.31,266,112,9,4,0,9999,9999,23,SE,0,0.89,0,0,0,1,1,3,9999,0,0,8,8,114.6681399,265.5596407
1698,LES,2,7,283,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,55,11.11,941,608,50,40,0,9999,9999,33,NW,1,0.9,0,0,0,1,1,3,9999,0,0,43,43,263.2441577,940.8566341
1699,LES,2,7,283,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,37,9.47,628,348,29,22,0,9999,9999,29,S,1,0.9,0,0,0,1,1,3,9999,0,0,24,24,123.5549759,628.1527386
1700,LES,2,7,283,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,24,3.16,164,75,6,2,0,9999,9999,25,NE,1,0.9,0,0,0,1,1,3,9999,0,0,5,5,86.77537241,164.4831069
1701,LES,2,7,283,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,22,1.99,100,43,4,0,0,9999,9999,23,E,1,0.91,0,0,0,1,1,3,9999,0,0,3,3,67.16948617,100.2352438
1702,LES,2,7,283,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,19,2.77,121,53,4,1,0,9999,9999,24,NE,1,0.91,0,0,0,1,1,3,9999,0,0,4,4,66.7439098,121.1006525
1703,LES,2,7,283,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,28,9.18,441,259,21,16,0,9999,9999,30,SE,1,0.91,0,0,0,1,1,3,9999,0,0,18,18,102.6075545,440.6641567
1704,LES,2,7,283,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,24,2.35,120,56,5,1,0,9999,9999,25,NW,1,0.9,0,0,0,1,1,3,9999,0,0,4,4,80.50930377,120.2572822
1705,LES,2,7,283,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,28,2.39,169,68,6,1,0,9999,9999,22,SE,1,0.9,0,0,0,1,1,3,9999,0,0,5,5,72.73245119,168.7781225
1706,LES,2,7,283,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,14,3.21,100,44,4,1,0,9999,9999,24,E,1,0.9,0,0,0,1,1,3,9999,0,0,3,3,63.44636875,100.4788318
1707,LES,2,7,283,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,16,3.56,128,57,5,2,0,9999,9999,24,E,1,0.9,0,0,0,1,1,3,9999,0,0,4,4,67.83481191,127.6370026
1708,LES,2,7,283,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,31,10.76,507,333,27,22,0,9999,9999,33,W,1,0.9,0,0,0,1,1,3,9999,0,0,23,23,114.1619548,506.6941719
1709,LES,2,7,283,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,44,9.63,919,428,35,27,0,9999,9999,25,SW,1,0.91,0,0,0,1,1,3,9999,0,0,30,30,210.3382738,918.5000142
1710,LES,2,7,283,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,19,3.28,132,63,5,2,0,9999,9999,25,W,1,0.91,0,0,0,1,1,3,9999,0,0,4,4,60.01541694,131.5202529
1711,LES,2,7,283,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,24,3.29,165,78,6,2,0,9999,9999,25,E,1,0.91,0,0,0,1,1,3,9999,0,0,5,5,82.39669596,164.7233284
1712,COB,2,37,545,,Le Sueur,Little Cobb,Cobb Little Cobb,,2,COB,20,68,8.18,1113,559,46,35,0,9999,9999,27,NE,1,0.66,0,0,0,1,0,3,9999,0,0,39,39,225.368235,1113.268287
1713,COB,2,37,545,,Le Sueur,Little Cobb,Cobb Little Cobb,,2,COB,20,21,5.08,257,108,9,5,0,9999,9999,23,SE,0,0.68,0,0,0,1,0,3,9999,0,0,8,8,75.66681732,256.969974
1714,COB,2,37,545,,Le Sueur,Little Cobb,Cobb Little Cobb,,2,COB,20,58,6.95,826,406,33,24,0,9999,9999,26,SE,0,0.67,0,0,0,1,0,3,9999,0,0,28,28,168.5435741,826.3541534
1715,COB,2,37,545,,Le Sueur,Little Cobb,Cobb Little Cobb,,2,COB,20,30,5.8,362,173,14,9,0,9999,9999,26,S,0,0.67,0,0,0,1,0,3,9999,0,0,12,12,131.3026858,361.6145675
1716,LES,2,7,283,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,47,3.65,384,173,14,6,0,9999,9999,24,NE,0,0.91,0,0,0,1,1,3,9999,0,0,12,12,166.9495179,383.5081695
1717,LES,2,7,283,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,14,4.26,119,60,5,3,0,9999,9999,27,S,1,0.91,0,0,0,1,1,3,9999,0,0,4,4,53.20891476,118.5102889
1718,LES,2,7,283,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,69,11.17,1271,769,63,51,0,9999,9999,31,SE,1,0.91,0,0,0,1,1,3,9999,0,0,54,54,276.4262515,1271.258773
1719,LES,2,7,283,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,21,2.97,142,61,5,2,0,9999,9999,23,E,1,0.91,0,0,0,1,1,3,9999,0,0,4,4,74.70914055,142.1888315
1720,COB,2,37,628,,Le Sueur,Little Cobb,Cobb Little Cobb,,2,COB,20,22,4.01,189,89,7,4,0,9999,9999,25,NW,0,0.8,0,0,0,1,0,3,9999,0,0,6,6,80.91026781,188.6693221
1721,COB,2,37,628,,Le Sueur,Little Cobb,Cobb Little Cobb,,2,COB,20,26,4.6,244,120,10,6,0,9999,9999,26,E,1,0.89,0,0,0,1,0,3,9999,0,0,8,8,94.23694824,244.2872219
1722,COB,2,37,628,,Le Sueur,Little Cobb,Cobb Little Cobb,,2,COB,20,23,3.91,181,88,7,4,0,9999,9999,26,E,1,0.89,0,0,0,1,0,3,9999,0,0,6,6,86.43785408,180.9808458
1723,COB,2,37,628,,Le Sueur,Little Cobb,Cobb Little Cobb,,2,COB,20,24,4.8,199,113,9,5,0,9999,9999,30,SW,1,0.89,0,0,0,1,0,3,9999,0,0,8,8,78.53455198,198.5530541
1724,COB,2,37,628,,Le Sueur,Little Cobb,Cobb Little Cobb,,2,COB,20,14,3.43,112,47,4,2,0,9999,9999,23,SW,1,0.89,0,0,0,1,0,3,9999,0,0,3,3,54.42355157,112.3272583
1725,COB,2,37,628,,Le Sueur,Little Cobb,Cobb Little Cobb,,2,COB,20,30,4.9,261,145,12,7,0,9999,9999,29,E,1,0.89,0,0,0,1,0,3,9999,0,0,10,10,90.09186574,260.877214
1726,COB,2,37,628,,Le Sueur,Little Cobb,Cobb Little Cobb,,2,COB,20,35,4.92,326,172,14,8,0,9999,9999,28,E,1,0.89,0,0,0,1,0,3,9999,0,0,12,12,126.9633841,326.4784215
1727,COB,2,37,545,,Le Sueur,Little Cobb,Cobb Little Cobb,,2,COB,20,26,6.09,317,161,13,9,0,9999,9999,27,NE,1,0.84,0,0,0,1,0,3,9999,0,0,11,11,96.62526703,317.1064968
1728,COB,2,37,545,,Le Sueur,Little Cobb,Cobb Little Cobb,,2,COB,20,18,4.77,180,87,7,4,0,9999,9999,26,E,1,0.84,0,0,0,1,0,3,9999,0,0,6,6,62.38179336,179.814894
1729,COB,2,37,546,,Le Sueur,Little Cobb,Cobb Little Cobb,,2,COB,20,41,5.17,477,210,17,11,0,9999,9999,24,SE,1,0.85,0,0,0,1,0,3,9999,0,0,15,15,152.031573,477.1950557
1730,COB,2,37,545,,Le Sueur,Little Cobb,Cobb Little Cobb,,2,COB,20,45,6.37,581,284,23,16,0,9999,9999,26,S,1,0.85,0,0,0,1,0,3,9999,0,0,20,20,167.5020685,580.554788
1731,COB,2,37,546,,Le Sueur,Little Cobb,Cobb Little Cobb,,2,COB,20,16,3.11,120,50,4,1,0,9999,9999,23,SE,1,0.85,0,0,0,1,0,3,9999,0,0,4,4,60.53913541,120.0768293
1732,COB,2,37,545,,Le Sueur,Little Cobb,Cobb Little Cobb,,2,COB,20,36,5.93,410,214,18,12,0,9999,9999,28,NE,1,0.84,0,0,0,1,0,3,9999,0,0,15,15,108.3498297,410.2369302
1733,COB,2,37,628,,Le Sueur,Little Cobb,Cobb Little Cobb,,2,COB,20,23,3.21,159,73,6,2,0,9999,9999,25,NE,1,0.9,0,0,0,1,0,3,9999,0,0,5,5,60.46795928,158.6792856
1734,COB,2,37,628,,Le Sueur,Little Cobb,Cobb Little Cobb,,2,COB,20,109,5.63,1314,615,50,32,0,9999,9999,25,NE,1,0.9,0,0,0,1,0,3,9999,0,0,43,43,301.1768882,1314.074912
1735,COB,2,37,545,,Le Sueur,Little Cobb,Cobb Little Cobb,,2,COB,20,31,6.09,422,189,15,10,0,9999,9999,24,SW,1,0.82,0,0,0,1,0,3,9999,0,0,13,13,99.23228223,422.3326825
1736,COB,2,37,545,,Le Sueur,Little Cobb,Cobb Little Cobb,,2,COB,20,35,6.8,458,237,19,14,0,9999,9999,27,E,1,0.8,0,0,0,1,0,3,9999,0,0,17,17,110.379359,457.7965677
1737,COB,2,37,545,,Le Sueur,Little Cobb,Cobb Little Cobb,,2,COB,20,72,7.39,1079,535,44,32,0,9999,9999,26,W,1,0.81,0,0,0,1,0,3,9999,0,0,37,37,228.6659495,1078.495368
1738,COB,2,37,545,,Le Sueur,Little Cobb,Cobb Little Cobb,,2,COB,20,25,2.48,128,61,5,1,0,9999,9999,25,W,1,0.8,0,0,0,1,0,3,9999,0,0,4,4,66.05276804,127.6567571
1739,COB,2,37,545,,Le Sueur,Little Cobb,Cobb Little Cobb,,2,COB,20,24,2.83,160,68,6,2,0,9999,9999,23,NE,1,0.8,0,0,0,1,0,3,9999,0,0,5,5,76.78407158,159.5551427
1740,COB,2,37,545,,Le Sueur,Little Cobb,Cobb Little Cobb,,2,COB,20,24,5.58,262,133,11,7,0,9999,9999,27,NE,1,0.8,0,0,0,1,0,3,9999,0,0,9,9,89.86404771,261.5368969
1741,COB,2,37,545,,Le Sueur,Little Cobb,Cobb Little Cobb,,2,COB,20,42,5.66,483,239,20,13,0,9999,9999,26,NE,1,0.79,0,0,0,1,0,3,9999,0,0,17,17,144.7115445,482.6714194
1742,COB,2,37,545,,Le Sueur,Little Cobb,Cobb Little Cobb,,2,COB,20,18,3.85,153,68,6,3,0,9999,9999,24,NE,1,0.79,0,0,0,1,0,3,9999,0,0,5,5,62.01219506,152.5520049
1743,COB,2,37,545,,Le Sueur,Little Cobb,Cobb Little Cobb,,2,COB,20,52,5.75,558,301,25,16,0,9999,9999,28,SE,1,0.75,0,0,0,1,0,3,9999,0,0,21,21,174.2143793,558.2998634
1744,COB,2,37,545,,Le Sueur,Little Cobb,Cobb Little Cobb,,2,COB,20,24,3.87,203,94,8,4,0,9999,9999,25,NE,0,0.72,0,0,0,1,0,3,9999,0,0,7,7,81.0518646,203.2596196
1745,COB,2,14,431,,Le Sueur,Little Cobb,Cobb Little Cobb,,2,COB,17,32,10.68,769,343,28,23,0,9999,9999,24,NW,1,1,0,0,0,1,0,3,9999,0,0,24,24,159.3710292,769.3843625
1746,COB,2,37,546,,Le Sueur,Little Cobb,Cobb Little Cobb,,2,COB,20,31,4.64,310,146,12,7,0,9999,9999,25,NE,1,0.86,0,0,0,1,0,3,9999,0,0,10,10,96.98028288,310.1574583
1747,LES,2,7,283,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,35,12,649,418,34,28,0,9999,9999,33,S,1,0.92,0,0,0,1,1,3,9999,0,0,29,29,114.5445444,648.8538498
1748,LES,2,7,283,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,24,12.92,473,304,25,21,0,9999,9999,33,NW,1,0.92,0,0,0,1,1,3,9999,0,0,21,21,86.43336819,473.1272109
1749,LES,2,7,283,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,16,10.45,333,164,13,11,0,9999,9999,26,NW,1,0.91,0,0,0,1,1,3,9999,0,0,11,11,78.65670228,333.201539
1750,LES,2,7,283,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,27,3.01,171,80,7,2,0,9999,9999,25,E,1,0.92,0,0,0,1,1,3,9999,0,0,6,6,92.42299023,170.9882941
1751,LES,2,7,283,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,15,3.24,121,47,4,1,0,9999,9999,21,SE,1,0.92,0,0,0,1,1,3,9999,0,0,3,3,51.16785835,121.263964
1752,LES,2,7,283,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,166,12.29,3812,2042,167,139,0,9999,9999,28,SE,1,0.92,0,0,0,1,1,3,9999,0,0,143,143,624.2532114,3812.360209
1753,LES,2,7,283,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,44,10.96,893,482,39,32,0,9999,9999,28,NW,1,0.91,0,0,0,1,1,3,9999,0,0,34,34,144.0909218,892.8843811
1754,LES,2,7,283,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,33,13.04,496,434,36,30,0,9999,9999,41,NE,1,0.92,0,0,0,1,1,3,9999,0,0,30,30,115.8537977,496.1580529
1755,LES,2,7,283,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,111,10.92,1798,1212,99,80,0,9999,9999,34,SE,1,0.92,0,0,0,1,1,3,9999,0,0,85,85,377.2378054,1798.16334
1756,LES,2,7,283,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,16,4.74,147,77,6,4,0,9999,9999,28,S,1,0.92,0,0,0,1,1,3,9999,0,0,5,5,61.38563276,146.9014912
1757,LES,2,7,283,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,149,11.28,3047,1680,138,112,0,9999,9999,29,SW,1,0.92,0,0,0,1,1,3,9999,0,0,118,118,444.0295536,3047.044862
1758,LES,2,7,283,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,28,3.56,225,100,8,4,0,9999,9999,24,SE,1,0.92,0,0,0,1,1,3,9999,0,0,7,7,103.6722537,224.9569115
1759,LES,2,7,283,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,108,15.86,2935,1714,140,121,0,9999,9999,30,NE,1,0.92,0,0,0,1,1,3,9999,0,0,120,120,328.3439571,2935.426986
1760,LES,2,7,283,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,102,13.26,2450,1346,110,93,0,9999,9999,29,S,1,0.94,0,0,0,1,1,3,9999,0,0,94,94,436.1638165,2449.567452
1761,LES,2,7,283,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,60,13.56,1103,819,67,57,0,9999,9999,37,NE,1,0.95,0,0,0,1,1,3,9999,0,0,57,57,186.2469065,1103.118545
1762,COB,2,33,449,,Le Sueur,Little Cobb,Cobb Little Cobb,,2,COB,17,28,4.1,251,114,9,5,0,9999,9999,24,NE,1,1,0,0,0,1,0,3,9999,0,0,8,8,91.76644346,251.0100458
1763,COB,2,33,449,,Le Sueur,Little Cobb,Cobb Little Cobb,,2,COB,17,22,4.14,199,91,7,4,0,9999,9999,24,NE,1,1,0,0,0,1,0,3,9999,0,0,6,6,86.66890372,198.722434
1764,COB,2,33,449,,Le Sueur,Little Cobb,Cobb Little Cobb,,2,COB,17,17,2.93,113,49,4,1,0,9999,9999,23,NE,1,1,0,0,0,1,0,3,9999,0,0,3,3,55.87833218,113.061107
1765,LES,2,7,283,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,56,11.5,926,648,53,43,0,9999,9999,35,W,1,0.95,0,0,0,1,1,3,9999,0,0,45,45,242.4915369,925.7191555
1766,LES,1,45,823,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,26,19,4.53,169,85,7,4,0,9999,9999,27,SW,1,0.82,0,0,0,1,1,3,9999,0,0,6,6,63.22562105,168.8914474
1767,LES,1,45,823,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,26,27,4.5,246,123,10,6,0,9999,9999,27,SW,1,0.82,0,0,0,1,1,3,9999,0,0,9,9,81.89603775,246.0408629
1768,LES,1,45,823,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,26,39,5.06,364,195,16,10,0,9999,9999,28,SW,1,0.82,0,0,0,1,1,3,9999,0,0,14,14,115.1193087,364.1395139
1769,LES,1,45,823,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,26,43,6.58,550,285,23,16,0,9999,9999,27,NE,1,0.82,0,0,0,1,1,3,9999,0,0,20,20,141.2020179,550.2712671
1770,LES,1,45,823,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,26,16,3.84,140,60,5,2,0,9999,9999,23,SW,1,0.82,0,0,0,1,1,3,9999,0,0,4,4,63.10816478,140.2585953
1771,LES,1,45,823,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,26,21,3.23,159,69,6,2,0,9999,9999,24,E,1,0.82,0,0,0,1,1,3,9999,0,0,5,5,60.42505456,159.1297146
1772,LES,1,45,823,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,26,31,5.89,363,185,15,10,0,9999,9999,27,SE,0,0.82,0,0,0,1,1,3,9999,0,0,13,13,108.9625063,363.1299817
1773,LES,1,45,823,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,26,53,6.04,621,323,26,18,0,9999,9999,27,E,1,0.82,0,0,0,1,1,3,9999,0,0,23,23,154.0462136,620.6483729
1774,LES,1,45,823,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,26,34,4.83,319,165,14,8,0,9999,9999,27,E,1,0.82,0,0,0,1,1,3,9999,0,0,12,12,110.7111012,318.8670915
1775,LES,1,43,830,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,24,18,2.33,100,43,4,0,0,9999,9999,23,NE,1,0.5,0,0,0,1,1,3,9999,0,0,3,3,57.47300854,99.99974209
1776,LES,1,45,823,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,26,58,7.15,705,413,34,24,0,9999,9999,30,E,1,0.82,0,0,0,1,1,3,9999,0,0,29,29,194.3650694,705.422418
1777,LES,1,45,823,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,26,48,6.96,652,336,28,19,0,9999,9999,27,SW,0,0.83,0,0,0,1,1,3,9999,0,0,24,24,180.5347783,652.2599821
1778,LES,1,43,830,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,24,19,2.83,118,54,4,1,0,9999,9999,25,SW,0,0.5,0,0,0,1,1,3,9999,0,0,4,4,71.09624361,118.0142719
1779,LES,1,45,823,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,26,26,0.34,862,9,1,0,0,9999,9999,1,E,0,0.84,0,0,0,1,1,3,9999,0,0,1,1,176.8946275,861.6744603
1780,LES,1,45,823,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,26,21,0.8,902,17,1,0,0,9999,9999,1,NE,1,0.85,0,0,0,1,1,3,9999,0,0,1,1,178.1295633,902.2119575
1781,LES,1,45,823,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,26,8,0.72,284,6,0,0,0,9999,9999,1,E,1,0.86,0,0,0,1,1,3,9999,0,0,0,0,109.4582871,283.7474416
1782,LES,1,45,823,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,26,4,8.23,413,33,3,2,0,9999,9999,5,E,1,0.86,0,0,0,1,1,3,9999,0,0,2,2,109.2685005,413.2323023
1783,LES,1,45,823,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,26,31,4.07,297,127,10,5,0,9999,9999,23,NW,1,0.86,0,0,0,1,1,3,9999,0,0,9,9,94.80818635,297.2673766
1784,LES,1,45,823,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,26,25,3.55,178,88,7,3,0,9999,9999,26,W,1,0.86,0,0,0,1,1,3,9999,0,0,6,6,62.03715297,178.29905
1785,LES,1,45,823,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,26,50,9.22,782,462,38,29,0,9999,9999,31,W,1,0.86,0,0,0,1,1,3,9999,0,0,32,32,170.9280901,781.6676814
1786,LES,1,45,823,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,26,32,4.89,284,156,13,7,0,9999,9999,29,E,1,0.87,0,0,0,1,1,3,9999,0,0,11,11,112.0691707,283.5115838
1787,LES,1,45,823,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,26,28,4.91,264,136,11,7,0,9999,9999,27,E,1,0.87,0,0,0,1,1,3,9999,0,0,10,10,90.31268908,264.0781014
1788,LES,1,45,823,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,26,33,4.99,333,166,14,8,0,9999,9999,26,E,1,0.87,0,0,0,1,1,3,9999,0,0,12,12,101.8743463,332.9579055
1789,LES,1,45,823,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,26,61,6.25,741,382,31,21,0,9999,9999,27,E,1,0.88,0,0,0,1,1,3,9999,0,0,27,27,199.0152426,741.4278292
1790,LES,1,45,823,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,26,40,8.43,674,334,27,21,0,9999,9999,26,NE,1,0.81,0,0,0,1,1,3,9999,0,0,23,23,146.150259,673.6259894
1791,LES,1,45,823,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,26,28,4.65,283,131,11,6,0,9999,9999,25,SW,1,0.83,0,0,0,1,1,3,9999,0,0,9,9,80.13882065,283.1421596
1792,LES,1,45,683,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,26,92,7.33,1362,672,55,40,0,9999,9999,26,S,1,0.77,0,0,0,1,1,3,9999,0,0,47,47,286.060756,1362.064337
1793,LES,1,45,683,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,26,26,5.48,261,141,12,7,0,9999,9999,28,NW,1,0.75,0,0,0,1,1,3,9999,0,0,10,10,81.64681489,261.4193139
1794,LES,1,45,683,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,26,32,2.91,211,92,8,2,0,9999,9999,24,E,1,0.75,0,0,0,1,1,3,9999,0,0,6,6,112.0466016,210.5318342
1795,LES,1,30,661,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,26,27,3.18,185,85,7,3,0,9999,9999,25,E,0,0.76,0,0,0,1,1,3,9999,0,0,6,6,76.80036712,184.8875141
1796,LES,1,30,661,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,26,47,4.14,405,195,16,8,0,9999,9999,26,SW,0,0.77,0,0,0,1,1,3,9999,0,0,14,14,150.9080493,404.746047
1797,LES,1,30,661,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,26,23,5.2,219,119,10,6,0,9999,9999,28,E,1,0.76,0,0,0,1,1,3,9999,0,0,8,8,73.96183006,218.7286084
1798,LES,1,30,661,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,26,38,6.45,473,248,20,14,0,9999,9999,28,W,1,0.8,0,0,0,1,1,3,9999,0,0,17,17,128.6685348,472.5312404
1799,LES,1,30,661,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,26,28,5.87,296,164,13,9,0,9999,9999,29,SE,0,0.8,0,0,0,1,1,3,9999,0,0,11,11,104.9205964,295.6695212
1800,LES,1,30,661,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,26,60,9.3,866,558,46,36,0,9999,9999,33,E,1,0.81,0,0,0,1,1,3,9999,0,0,39,39,212.7242751,865.6233151
1801,LES,1,30,661,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,26,16,3.63,128,59,5,2,0,9999,9999,25,SW,0,0.8,0,0,0,1,1,3,9999,0,0,4,4,58.97700927,128.0754937
1802,LES,1,30,670,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,24,53,2.83,296,150,12,4,0,9999,9999,27,SE,1,0.99,0,0,0,1,1,3,9999,0,0,11,11,133.0235889,295.8707653
1803,LES,1,30,670,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,24,116,7.05,1737,820,67,48,0,9999,9999,25,NW,1,1,0,0,0,1,1,3,9999,0,0,57,57,355.941176,1737.350315
1804,LES,1,30,670,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,24,88,9.62,1622,843,69,54,0,9999,9999,27,NW,1,0.99,0,0,0,1,1,3,9999,0,0,59,59,316.8594059,1622.281917
1805,LES,1,30,661,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,26,14,4.05,119,55,5,2,0,9999,9999,25,E,1,0.79,0,0,0,1,1,3,9999,0,0,4,4,76.31387632,119.4068758
1806,LES,1,30,670,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,24,59,8.98,1025,533,44,34,0,9999,9999,27,NW,1,0.98,0,0,0,1,1,3,9999,0,0,37,37,196.8956494,1025.373801
1807,LES,1,30,670,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,24,23,3.75,184,86,7,3,0,9999,9999,25,W,1,0.96,0,0,0,1,1,3,9999,0,0,6,6,81.50217173,183.7441548
1808,,0,30,589,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,26,29,7.15,335,206,17,12,0,9999,9999,32,SW,1,0.78,0,0,0,1,1,3,9999,0,0,14,14,96.74409276,334.7012172
1809,LES,1,30,597,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,24,30,3.8,242,113,9,4,0,9999,9999,25,NE,1,0.88,0,0,0,1,1,3,9999,0,0,8,8,101.3250095,242.4059952
1810,LES,1,30,589,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,26,30,3.55,237,105,9,4,0,9999,9999,24,NW,1,0.78,0,0,0,1,1,3,9999,0,0,7,7,99.85798665,237.3287504
