Site_ID,SedRed,Cost,NEAR_FID,NEAR_DIST,area_m2,Sedrank,NEARrank,bcr
14681,5.768,5881.2840000000015,535,311.0040076,4591.652344,5.0,3.0,0.0009807382197492926
14708,6.742000000000001,6584.713000000002,535,1056.78953,5568.289063,4.0,7.0,0.0010238866902779209
14707,17.75,16264.996,535,637.4551691,16606.55273,3.0,5.0,0.0010913006065295066
14040,130.42600000000002,58125.491,535,109.6586014,127565.6875,2.0,1.0,0.0022438692173800305
14684,173.453,74517.564,535,371.4704144,171015.9688,1.0,4.0,0.002327679417969165
13586,51.545,18369.67,539,231.3909666,46977.69922,1.0,1.0,0.002805983994268814
11533,4.584,5659.732,540,1334.877856,3437.326904,5.0,5.0,0.0008099323430862097
4594,6.0120000000000005,10849.626,540,456.9396038,4426.708984000001,4.0,3.0,0.0005541204830470654
11536,9.718,6657.095,540,1117.782384,8633.773438,3.0,4.0,0.001459795901966248
12066,44.187,13451.698,540,10.6648661,44034.92188,2.0,1.0,0.0032848641115790734
12067,53.471,10278.153,540,132.9181995,53551.09375,1.0,2.0,0.005202393854226532
12340,11.322,6875.611,553,431.6431307,9772.280273,2.0,2.0,0.0016466900178035086
12865,45.713,13024.615,553,355.7264152,41809.73828,1.0,1.0,0.0035097390594654816
12757,7.474,12327.67,556,0.0,6169.928223,2.0,1.0,0.000606278396485305
12756,27.34,12309.188999999997,556,18.63757692,25682.67383,1.0,2.0,0.002221104899762284
13080,5.1960000000000015,5713.321999999999,561,706.4987133,3716.542969,5.0,3.0,0.0009094533793124214
13078,5.591,6161.759,561,494.5637478,4082.131592,4.0,2.0,0.0009073707686392798
13076,7.562,6682.058000000001,561,440.37330639999993,5910.333984000001,3.0,1.0,0.0011316872735914593
13079,11.186,12638.734,561,827.770755,9271.857422,2.0,4.0,0.0008850570001710614
13077,13.087,13140.834,561,897.3403132999998,11036.1123,1.0,5.0,0.000995903304158625
13456,5.385,774.3580000000002,562,93.30703417,4034.552002,9.0,5.0,0.006954147823099908
13455,5.8039999999999985,5851.794,562,30.60578376,4438.004883,8.0,2.0,0.0009918325901424416
13450,6.751,6026.4,562,522.1274525,5347.73291,7.0,8.0,0.0011202376211336786
13590,7.284,6761.8409999999985,562,55.98269724,5859.950684,6.0,4.0,0.0010772214253485111
13591,9.72,6574.3,562,257.7670935,8202.396484,5.0,6.0,0.0014784844013811358
12701,16.381,12822.749,562,841.4113974999998,14707.04785,4.0,9.0,0.0012774951767362834
13460,28.388,12978.204,562,0.0,26535.81836,3.0,1.0,0.00218735966856431
13451,30.249,18402.079,562,406.2584406,27945.64453,2.0,7.0,0.0016437816618437512
13587,251.298,55445.631,562,35.73684149,236780.2031,1.0,3.0,0.004532331862180448
14665,4.658,5681.876,564,1871.856251,3552.699463000001,13.0,9.0,0.0008197996577186831
