Site_ID,SedRed,Cost,NEAR_FID,NEAR_DIST,area_m2,Sedrank,bcr,bcr_epis,SedRed_epis
14113,22.292,8501.305,3316,133.7697463,18242.45117,1,0.002622186,0.002622186,22.292
11490,3.095,5730.453,3407,737.8486928,3805.794922,6,0.000540097,0,0
11483,3.539,5900.501,3407,1079.384068,4691.775391,5,0.00059978,0,0
11495,5.007,6462.454,3407,388.7777186,7619.657227,4,0.000774783,0,0
11488,5.326,6440.467,3407,580.4343346,7505.103516,3,0.000826959,0.000826959,5.326
11151,7.941,7634.045,3407,0,13723.86328,2,0.001040209,0.001040209,7.941
11492,8.674,7920.226,3407,325.0193005,15214.91992,1,0.001095171,0.001095171,8.674
3934,7.247,11067.169,3412,0,5560.147461,1,0.00065482,0.00065482,7.247
15805,5.866,16307.727,3417,306.2616855,4595.027344,2,0.000359707,0,0
15804,10.305,13378.427,3417,688.7203546,8955.158203,1,0.00077027,0.00077027,10.305
16913,5.142,5745.466,3448,1738.412634,3884.019287,2,0.000894967,0,0
16231,12.437,7123.393,3448,1465.75266,11063.27539,1,0.001745938,0.001745938,12.437
8607,6.976,16730.523,3515,128.1958318,9016.348633,6,0.000416962,0,0
8865,9.261,17414.593,3515,575.0406496,12580.47852,5,0.000531795,0,0
8280,13.449,8669.929,3515,1010.220211,19121.01563,4,0.001551224,0,0
8281,29.11,38024.419,3515,0,41808.71875,3,0.000765561,0.000765561,29.11
8864,39.799,16255.767,3515,663.5038274,58644.64453,2,0.0024483,0.0024483,39.799
8298,75.155,27035.574,3515,707.2965,114809.4453,1,0.002779856,0.002779856,75.155
3077,0.216,838.719,3529,879.8098554,4369.884277,3,0.000257536,0,0
7655,13.187,2364.315,3529,1159.276041,12318.52148,2,0.005577514,0.005577514,13.187
7291,162.083,41098.936,3529,877.1220072,162031.25,1,0.003943727,0.003943727,162.083
14632,4.842,5684.193,3552,314.3423578,3564.770996,4,0.000851836,0,0
14637,5.494,806.296,3552,56.62245287,4200.954102,3,0.006813875,0,0
14636,12.942,13447.334,3552,334.6668883,11465.96875,2,0.000962421,0.000962421,12.942
14625,234.462,47878.859,3552,251.8527057,223406.8438,1,0.004896984,0.004896984,234.462
12870,5.433,5794.505,3593,435.9695404,4139.520508,3,0.000937612,0,0
12876,12.583,7132.523,3593,482.2720794,11110.84375,2,0.001764172,0.001764172,12.583
12872,33.392,16027.862,3593,111.2849776,31406.2832,1,0.002083372,0.002083372,33.392
13058,45.078,16807.676,3594,181.6104261,39272.79297,1,0.002681989,0.002681989,45.078
11499,45.941,20773.821,3634,0,82184.54688,1,0.002211485,0.002211485,45.941
18901,12.413,9656.687,3742,994.2019821,11374.85938,2,0.001285431,0,0
18083,25.35,15025.781,3742,292.2549768,24489.91211,1,0.0016871,0.0016871,25.35
15309,20.02,8551.095,3793,836.33818,18501.86719,3,0.002341221,0,0
15308,27.69,4801.366,3793,494.1951471,25016.01367,2,0.005767109,0.005767109,27.69
15306,683.169,122932.841,3793,0,640503,1,0.005557254,0.005557254,683.169
15167,5.908,5832.448,3809,398.6665736,4337.208496,1,0.001012954,0.001012954,5.908
12294,4.892,11078.087,3859,194.1414837,3585.759766,6,0.000441592,0,0
11516,7.432,7374.681,3859,730.4018437,12372.53027,5,0.001007772,0,0
12293,27.622,9893.369,3859,0,25495.36133,4,0.002791971,0,0
12333,31.725,10653.137,3859,46.24052324,29453.89648,3,0.002977996,0.002977996,31.725
12290,42.108,12384.245,3859,120.2781348,38473.29297,2,0.003400127,0.003400127,42.108
11517,63.288,11281.924,3859,371.960189,58780.92578,1,0.005609681,0.005609681,63.288
12145,46.374,9174.874,3901,0,47802.80469,1,0.005054456,0.005054456,46.374
14561,4.298,5581.653,3931,582.3873793,3030.52124,4,0.000770023,0,0
14922,12.118,24855.192,3931,347.663042,10685.84766,3,0.000487544,0,0
15260,13.686,8477.57,3931,445.7819152,12219.31738,2,0.001614378,0.001614378,13.686
14923,58.171,20530.414,3931,0,54570.01953,1,0.002833406,0.002833406,58.171
8943,14.703,8918.146,3940,1404.070362,13900.15039,1,0.001648661,0.001648661,14.703
4632,6.947,6014.319,3960,632.1046787,5284.791016,2,0.001155077,0,0
4620,7.748,11696.901,3960,476.5731746,6019.983398,1,0.000662398,0.000662398,7.748
7871,14.523,7463.327,3968,950.6736314,12834.39258,2,0.001945915,0,0
8279,57.406,11083.816,3968,1290.725389,57748.74609,1,0.005179263,0.005179263,57.406
4635,15.537,2528.527,4068,837.4036278,13174.09766,2,0.006144684,0,0
4746,192.793,33509.692,4068,479.2528745,174591.7344,1,0.00575335,0.00575335,192.793
18195,4.973,11318.447,4100,21.1024058,3494.792725,2,0.000439371,0,0
18191,19.384,14781.715,4100,374.2474716,16801.75977,1,0.00131135,0.00131135,19.384
5966,25.743,9857.349,4119,0,25307.69141,1,0.002611554,0.002611554,25.743
15505,14.571,2312.675,4124,2193.123697,12049.4668,1,0.006300496,0.006300496,14.571
14477,5.19,5663.626,4149,597.1735361,3457.616455,2,0.000916374,0,0
14479,11.445,6701.103,4149,367.0824619,8863.06543,1,0.001707928,0.001707928,11.445
15220,4.312,5585.952,4174,1482.362053,3052.917236,16,0.000771936,0,0
15798,4.325,5588.355,4174,1128.353912,3065.440186,15,0.000773931,0,0
15223,4.381,5598.852,4174,532.7574458,3120.132813,14,0.000782482,0,0
15788,4.399,5602.222,4174,450.3553856,3137.689941,13,0.000785224,0,0
15193,4.936,5703.06,4174,200.4587824,3663.071045,12,0.0008655,0,0
15797,5.675,5841.491,4174,1085.020101,4384.325195,11,0.000971499,0,0
15789,6.289,5956.7,4174,470.0257607,4984.583984,10,0.001055786,0,0
15791,7.238,6134.769,4174,733.8902288,5912.35791,9,0.001179833,0,0
15217,7.653,17272.728,4174,1580.126433,6283.586914,8,0.000443068,0.000443068,7.653
15192,9.126,12207.409,4174,363.2502901,7756.287598,7,0.000747579,0.000747579,9.126
15796,10.012,6654.883,4174,1006.16649,8622.25,6,0.001504459,0.001504459,10.012
15189,12.201,20854.646,4174,1450.045926,10702.76953,5,0.000585049,0.000585049,12.201
15219,13.511,7311.21,4174,1515.427375,12041.83301,4,0.001847984,0.001847984,13.511
15187,14.036,10867.811,4174,1643.045063,12486.70117,3,0.00129152,0.00129152,14.036
15191,15.184,20131.738,4174,895.1292601,13602.63965,2,0.000754232,0.000754232,15.184
15186,25.528,25749.472,4174,1569.057851,23658.63477,1,0.000991399,0.000991399,25.528
14812,4.908,26818.657,4289,0,3634.997315,1,0.000183007,0.000183007,4.908
15501,99.204,22464.786,4305,251.1560928,90994.78906,1,0.004415978,0.004415978,99.204
10272,3.433,5706.755,4375,594.8340324,3682.326172,6,0.000601568,0,0
10271,3.998,884.725,4375,290.466131,4609.581055,5,0.004518918,0,0
9819,6.842,11780.847,4375,112.2764622,9278.541992,4,0.000580773,0,0
10269,6.851,1783.763,4375,221.7347384,9293.739258,3,0.003840757,0.003840757,6.851
9821,16.282,24761.601,4375,0,24808.82813,2,0.00065755,0.00065755,16.282
9818,35.184,25380.919,4375,341.371186,54086.51953,1,0.001386238,0.001386238,35.184
14842,4.799,5598.732,4418,1472.935507,3119.503906,5,0.000857158,0,0
15236,5.046,5666.579,4418,1802.548092,3473.001953,4,0.000890484,0,0
15234,5.906,10815.227,4418,1192.44064,4247.484375,3,0.000546082,0.000546082,5.906
15232,15.806,7424.622,4418,699.8680386,12632.73145,2,0.002128863,0.002128863,15.806
15233,69.228,11567.665,4418,159.0322099,60269.6875,1,0.005984613,0.005984613,69.228
17614,19.431,3266.502,4469,260.1677948,17019.08203,1,0.005948565,0.005948565,19.431
14067,5.582,731.313,4474,696.1661464,3810.276611,5,0.007632847,0,0
13085,5.711,752.739,4474,723.2741076,3921.909912,4,0.007586959,0,0
13878,9.987,12294.193,4474,382.6490906,7630.575195,3,0.000812335,0.000812335,9.987
13876,11.649,12727.718,4474,156.279462,9072.49707,2,0.000915247,0.000915247,11.649
13877,353.479,107432.473,4474,92.39606988,324064.2188,1,0.003290244,0.003290244,353.479
17467,4.684,6030.566,4559,700.1832589,3427.704346,22,0.00077671,0,0
17469,4.914,6089.214,4559,1552.036307,3622.77002,21,0.000807001,0,0
17483,5.215,11187.158,4559,439.6013905,3948.534668,20,0.00046616,0,0
17470,5.242,6195.068,4559,698.9663411,3974.843262,19,0.000846157,0,0
16944,5.722,6325.521,4559,1527.390436,4408.733398,18,0.00090459,0,0
17466,5.942,6401.412,4559,992.0388704,4661.149902,17,0.000928233,0,0
17480,6.132,6457.377,4559,939.8528617,4847.291504,16,0.000949612,0,0
17479,6.271,6498.284,4559,217.6384276,4983.352539,15,0.000965024,0,0
17472,6.944,6696.689,4559,443.7028927,5643.25293,14,0.00103693,0,0
17468,7.842,6961.302,4559,1262.795637,6523.368164,13,0.001126513,0,0
17471,7.991,7005.027,4559,491.3833846,6668.799805,12,0.001140752,0,0
17478,9.91,7570.904,4559,22.96647226,8550.928711,11,0.001308959,0.001308959,9.91
17464,10.031,7606.502,4559,1410.771097,8669.326172,10,0.00131874,0.00131874,10.031
17461,10.077,7625.691,4559,982.4497484,8733.151367,9,0.001321454,0.001321454,10.077
17462,15.782,15639.661,4559,1168.026278,14338.52344,8,0.001009101,0.001009101,15.782
17477,17.419,9784.061,4559,394.2822073,15911.97266,7,0.001780345,0.001780345,17.419
16945,18.807,10150.543,4559,2040.242123,17130.90625,6,0.001852807,0.001852807,18.807
17463,19.599,10382.177,4559,1427.644154,17901.33008,5,0.001887754,0.001887754,19.599
17474,20.484,10640.858,4559,1454.695659,18761.71484,4,0.001925033,0.001925033,20.484
18010,21.48,10981.19,4559,782.0959127,19893.67188,3,0.001956072,0.001956072,21.48
17465,23.39,11490.616,4559,1887.323736,21588.04297,2,0.002035574,0.002035574,23.39
17473,114.17,53228.339,4559,455.0347828,109905.6406,1,0.00214491,0.00214491,114.17
7264,9.857,1745.088,4627,66.5900132,9092.231445,2,0.005648426,0,0
7263,170.41,38411.066,4627,166.9994541,174077.875,1,0.004436482,0.004436482,170.41
14592,7.021,6090.879,4640,23.35985586,5683.684082,3,0.001152707,0,0
14560,10.103,12472.383,4640,350.0290737,8687.34082,2,0.00081003,0.00081003,10.103
14095,67.555,28085.819,4640,157.4968134,63549.07813,1,0.002405306,0.002405306,67.555
9331,3.272,5725.393,4646,400.3942781,3779.432617,12,0.000571489,0,0
9174,3.719,10880.756,4646,1442.457235,4588.90332,11,0.000341796,0,0
9355,5.451,6483.84,4646,1387.000738,7731.084473,10,0.000840706,0,0
9177,6.448,6830.995,4646,639.6833752,9539.827148,9,0.000943933,0,0
9176,9.731,7974.764,4646,838.0587195,15499.07422,8,0.001220224,0,0
9178,10.505,8244.555,4646,1220.885514,16904.73828,7,0.001274174,0,0
9175,11.17,8476.354,4646,1091.097699,18112.44922,6,0.001317784,0.001317784,11.17
9356,26.164,13297.234,4646,1743.299072,43230.13281,5,0.001967627,0.001967627,26.164
8586,128.019,63451.716,4646,1446.253395,226391.5313,4,0.002017581,0.002017581,128.019
9359,241.619,86837.645,4646,852.4082742,426389.375,3,0.002782422,0.002782422,241.619
9179,260.001,93105.506,4646,561.2032398,459046.0938,2,0.002792542,0.002792542,260.001
9358,339.203,120883.885,4646,1572.297198,603776.625,1,0.002806023,0.002806023,339.203
11617,4.874,10736.281,4659,880.4351151,3836.15918,8,0.000453975,0,0
12171,4.983,5759.819,4659,419.0648333,3958.799805,7,0.000865131,0,0
12174,6.681,6115.387,4659,308.0520554,5811.375488,6,0.00109249,0,0
12168,9.083,6580.41,4659,493.2107758,8234.228516,5,0.001380309,0,0
12165,9.347,1596.045,4659,1364.094902,8315.693359,4,0.005856351,0.005856351,9.347
11618,11.687,7131.715,4659,670.9078768,11106.63184,3,0.001638736,0.001638736,11.687
13186,41.252,13135.808,4659,535.3595912,42389.07422,2,0.003140423,0.003140423,41.252
12169,82.622,21080.174,4659,156.9439603,83780.70313,1,0.003919417,0.003919417,82.622
7590,6.73,6656.912,4679,0,8632.818359,2,0.001010979,0,0
7586,43.714,18330.286,4679,757.8739222,43402.33984,1,0.002384796,0.002384796,43.714
15171,5.058,5698.198,4692,63.00632306,3637.740234,1,0.000887649,0.000887649,5.058
10100,40.395,18391.714,4696,486.2794611,31192.66211,1,0.00219637,0.00219637,40.395
15216,5.939,5820.935,4723,0,4277.222168,5,0.001020283,0,0
14481,7.451,6038.499,4723,209.2959666,5410.773438,4,0.001233916,0,0
14480,7.779,11620.614,4723,553.1112405,5694.436523,3,0.000669414,0.000669414,7.779
15174,8.534,1324.093,4723,45.89696175,6898.771484,2,0.006445167,0.006445167,8.534
15175,9.831,11557.969,4723,298.5268511,8117.306641,1,0.000850582,0.000850582,9.831
15311,6.42,5947.444,4726,429.007607,4936.358887,8,0.001079455,0,0
15878,7.189,6086.827,4726,749.7916237,5662.571777,7,0.001181075,0,0
15876,10.607,12782.154,4726,1189.876362,9253.551758,6,0.000829829,0,0
15310,13.681,2262.568,4726,843.8448408,11788.40234,5,0.006046669,0,0
15257,14.38,2474.264,4726,485.4616956,12891.37793,4,0.005811829,0.005811829,14.38
15307,14.544,2419.064,4726,414.1768436,12603.77246,3,0.006012243,0.006012243,14.544
15874,17.29,7916.41,4726,566.3603015,15195.03906,2,0.002184071,0.002184071,17.29
15880,64.163,27550.68,4726,819.7677164,58374.25,1,0.002328908,0.002328908,64.163
11478,2.984,5625.129,4728,1137.349415,3257.038574,2,0.000530477,0,0
11491,3.948,960.589,4728,250.1139461,5004.849609,1,0.004109978,0.004109978,3.948
7252,4.604,15981.85,4754,0,3483.244385,1,0.000288077,0.000288077,4.604
15440,60.437,37316.472,4845,0,52723.27344,1,0.00161958,0.00161958,60.437
10003,5.846,5937.558,4880,478.9263711,4884.850098,3,0.00098458,0,0
9942,15.565,7893.824,4880,608.0743123,15077.3623,2,0.001971795,0.001971795,15.565
9208,23.273,4445.577,4880,315.4185234,23162.28516,1,0.005235091,0.005235091,23.273
18077,4.67,698.831,4905,132.1519007,3641.038818,1,0.006682588,0.006682588,4.67
13129,2.943,10935.56,4930,0,3111.710205,1,0.000269122,0.000269122,2.943
14026,6.196,6360.751,4958,40.42553066,4781.341309,2,0.000974099,0,0
14025,85.387,34941.041,4958,236.0572413,79364.375,1,0.002443745,0.002443745,85.387
6663,4.651,5677.914,4962,579.7613796,3532.056397,3,0.000819139,0,0
7503,7.197,6176.054,4962,1010.21244,6127.459473,2,0.001165307,0.001165307,7.197
7506,41.667,21821.693,4962,1029.286701,61593.22266,1,0.00190943,0.00190943,41.667
11487,2.772,5602.684,4973,611.4082097,3140.095947,18,0.000494763,0,0
11469,2.855,5633.968,4973,346.8202846,3303.088867,17,0.000506748,0,0
11484,2.897,5650.113,4973,188.6090339,3387.211914,16,0.000512733,0,0
11468,3.023,5703.031,4973,1413.807803,3662.921387,15,0.000530069,0,0
11485,3.221,5773.267,4973,3.699882023,4028.866943,14,0.000557916,0,0
11476,3.928,6049.398,4973,990.7448067,5467.558594,13,0.000649321,0,0
11472,4.242,6169.748,4973,987.9511722,6094.604981,12,0.000687548,0,0
11477,4.653,6318.032,4973,460.4756915,6867.189941,11,0.000736464,0,0
11466,4.838,6270.487,4973,1652.751512,6619.474121,10,0.000771551,0,0
11467,5.152,6379.804,4973,326.0717958,7189.03418,9,0.000807548,0.000807548,5.152
11474,7.468,7405.066,4973,1321.549319,12530.8418,8,0.001008499,0.001008499,7.468
11480,7.759,7516.42,4973,565.4237283,13111.01758,7,0.001032273,0.001032273,7.759
11475,13.21,9604.415,4973,1127.394782,23989.85938,6,0.001375409,0.001375409,13.21
11473,17.162,10566.5,4973,1543.783042,29002.50391,5,0.00162419,0.00162419,17.162
11486,30.152,15644.872,4973,506.7797079,55461.76563,4,0.001927277,0.001927277,30.152
11470,32.847,15635.921,4973,722.6612626,55415.12891,3,0.00210074,0.00210074,32.847
11481,34.131,17089.83,4973,0,62990.26563,2,0.001997153,0.001997153,34.131
11464,87.975,34634.641,4973,663.5992864,154402,1,0.002540087,0.002540087,87.975
17239,3.131,10953.638,4981,993.1370961,3171.836914,12,0.000285841,0,0
17649,4.614,7231.177,4981,352.1427468,3559.424316,11,0.00063807,0,0
18085,5.519,6842.198,4981,0,4499.925781,10,0.000806612,0,0
17240,5.591,7867.345,4981,34.69345172,4574.310547,9,0.000710659,0,0
17236,6.911,7434.371,4981,782.7260201,5946.422363,8,0.000929601,0,0
17077,7.145,11860.671,4981,563.8313188,6188.664063,7,0.000602411,0,0
17074,11.091,1974.687,4981,1430.021773,10288.48828,6,0.005616586,0.005616586,11.091
17242,13.299,8689.904,4981,654.8470224,12272.76367,5,0.001530397,0.001530397,13.299
17235,15.476,12691.371,4981,1233.201018,14845.04492,4,0.001219411,0.001219411,15.476
18089,31.323,31223.752,4981,249.6810414,31313.31641,3,0.001003179,0.001003179,31.323
17238,50.754,57063.144,4981,382.3095083,51512.29688,2,0.000889436,0.000889436,50.754
17241,66.173,24457.643,4981,266.7253219,64716.88281,1,0.002705616,0.002705616,66.173
12877,9.931,11636.171,5011,567.5017923,8524.757813,2,0.000853459,0,0
12875,215.348,44269.664,5011,5.35657674,204602.2656,1,0.00486446,0.00486446,215.348
15807,6.776,17493.679,5033,102.1860635,5488.366211,2,0.00038734,0,0
16489,11.934,8141.342,5033,871.5876296,10448.22754,1,0.001465852,0.001465852,11.934
7272,10.511,6770.86,5037,764.2010299,9226.512695,1,0.001552388,0.001552388,10.511
17131,4.578,10941.988,5054,504.07949,3133.088379,9,0.000418388,0,0
16457,4.722,10978.718,5054,1354.377153,3255.255127,8,0.000430105,0,0
17129,8.128,6819.145,5054,1283.776643,6392.022461,7,0.001191938,0,0
17132,14.001,13358.904,5054,892.7712433,11802.35547,6,0.001048065,0,0
16436,14.517,7356.419,5054,1554.198771,12277.37988,5,0.001973379,0.001973379,14.517
16455,27.743,12355.617,5054,670.5839177,24465.06836,4,0.002245376,0.002245376,27.743
16448,41.763,24740.42,5054,960.1461876,37476.69531,3,0.001688047,0.001688047,41.763
16456,47.503,17832.732,5054,1192.664902,42682.16797,2,0.002663809,0.002663809,47.503
17130,274.225,187302.753,5054,167.3924182,249216.3125,1,0.001464074,0.001464074,274.225
13244,10.894,7853.636,5065,545.1216543,10123.65723,4,0.001387128,0,0
13230,11.265,12962.656,5065,285.1777085,10510.42285,3,0.000869035,0,0
13227,16.787,19586.41,5065,23.7691193,16270.90723,2,0.000857074,0.000857074,16.787
13242,65.981,33713.843,5065,237.5915709,66389.88281,1,0.001957089,0.001957089,65.981
18179,7.314,1085.578,5084,0,5656.064453,2,0.006737425,0,0
18176,26.351,9459.879,5084,122.020152,23236.79883,1,0.002785554,0.002785554,26.351
7248,4.964,5739.107,5124,0,3850.887207,1,0.000864943,0.000864943,4.964
9627,5.341,11074.931,5141,76.38477843,3995.60376,1,0.00048226,0.00048226,5.341
14547,4.353,5927.336,5186,954.3558529,3084.35669,14,0.000734394,0,0
15249,6.13,5927.43,5186,445.221173,4832.085449,13,0.001034175,0,0
15778,6.784,11557.15,5186,842.131379,5471.439941,12,0.000586996,0,0
15248,6.939,12033.71,5186,534.1331615,5622.753906,11,0.00057663,0,0
14548,7.127,6740.061,5186,825.2700991,5787.509766,10,0.001057409,0,0
15252,7.165,6121.584,5186,462.3621057,5843.664063,9,0.001170449,0,0
14546,7.533,7531.328,5186,943.9196428,6183.258301,8,0.001000222,0,0
15247,8.554,18603.682,5186,568.3003889,7177.955566,7,0.000459801,0.000459801,8.554
15251,9.502,12313.157,5186,652.7750561,8127.858398,6,0.000771695,0.000771695,9.502
14549,10.442,7711.205,5186,861.4300415,9017.572266,5,0.001354133,0.001354133,10.442
15246,20.992,15802.407,5186,523.4575572,19299.03125,4,0.001328405,0.001328405,20.992
15250,37.455,27407.199,5186,278.8361338,34303.13672,3,0.001366612,0.001366612,37.455
15774,49.022,32884.363,5186,881.8001817,45469.99609,2,0.001490739,0.001490739,49.022
15254,49.266,32299.921,5186,278.0977794,45856.70313,1,0.001525267,0.001525267,49.266
15490,5.235,10731.878,5204,171.0429388,3813.220459,2,0.000487799,0,0
15489,10.687,11717.679,5204,505.2033992,8949.429688,1,0.000912041,0.000912041,10.687
13074,10.644,7639.893,5240,199.0431683,8780.387695,4,0.001393213,0,0
13072,15.117,8889.005,5240,0,12934.98438,3,0.00170064,0,0
13082,47.655,12745.195,5240,1026.095213,40353.90625,2,0.003739056,0.003739056,47.655
13081,72.193,11647.978,5240,566.793113,60688.13281,1,0.0061979,0.0061979,72.193
9454,4.008,10914.212,5259,0,4763.213379,4,0.000367228,0,0
9452,5.355,11350.802,5259,140.7886278,7037.927734,3,0.000471773,0,0
9456,5.883,6522.354,5259,521.1795536,7931.749023,2,0.000901975,0.000901975,5.883
8299,6.791,6675.127,5259,921.3302094,8727.723633,1,0.001017359,0.001017359,6.791
3515,0.992,9005.33,5290,861.9046442,14888.12598,1,0.000110157,0.000110157,0.992
15498,5.563,10783.405,5299,543.691589,4081.685059,4,0.000515885,0,0
15499,6.682,5983.731,5299,0,5125.420898,3,0.001116695,0,0
15496,13.701,2240.506,5299,83.52257009,11673.45215,2,0.006115136,0.006115136,13.701
15513,16.807,12699.079,5299,653.6644345,14062.70508,1,0.001323482,0.001323482,16.807
13195,12.373,7270.088,5366,546.9604959,11827.58008,2,0.001701905,0,0
13206,340.319,114923.791,5366,0,354493.125,1,0.002961258,0.002961258,340.319
16444,5.537,5770.685,5368,49.14654918,4015.412842,4,0.000959505,0,0
18174,6.076,5879.4,5368,500.4207696,4581.839356,3,0.001033439,0,0
18173,6.6,5973.78,5368,734.6290739,5073.575684,2,0.001104828,0.001104828,6.6
18177,99.235,22185.771,5368,56.60815093,89541.07031,1,0.004472912,0.004472912,99.235
14824,21.147,3419.761,5372,0,17817.58984,1,0.006183765,0.006183765,21.147
10916,5.616,674.631,5386,362.4023264,3514.953857,2,0.008324551,0,0
10917,25.162,3657.15,5386,392.0302563,19054.43164,1,0.006880221,0.006880221,25.162
19582,5.978,6255.383,5402,251.5838261,4411.103516,3,0.000955657,0,0
18156,9.324,7132.057,5402,22.26610354,7491.517578,2,0.001307337,0.001307337,9.324
18157,28.691,12209.269,5402,255.0468851,25331.58008,1,0.002349936,0.002349936,28.691
12738,6.18,980.785,5419,686.2633308,5110.074707,3,0.006301075,0,0
12736,9.431,7401.322,5419,695.937878,8437.648438,2,0.001274232,0.001274232,9.431
12737,55.523,15681.973,5419,0,55655.06641,1,0.003540562,0.003540562,55.523
18159,32.514,18233.572,5441,640.6803559,28930.72852,4,0.001783194,0,0
18161,63.278,11010.659,5441,995.9273915,57367.58203,3,0.005746977,0,0
18160,69.835,27740.267,5441,74.84198278,62334.89453,2,0.00251746,0.00251746,69.835
18167,126.939,22110.356,5441,1092.927499,115199.0703,1,0.005741156,0.005741156,126.939
13965,4.272,578.689,5462,130.447808,3015.077637,15,0.007382204,0,0
13287,6.393,6526.753,5462,1608.739825,5078.041504,14,0.000979507,0,0
13336,6.444,5983.01,5462,1008.749334,5121.663574,13,0.00107705,0,0
14559,7.837,6948.089,5462,1239.722022,6479.420898,12,0.001127936,0,0
13968,7.936,12586.141,5462,749.8769531,6575.119141,11,0.000630535,0,0
13304,9.343,7358.555,5462,795.9549217,7844.645508,10,0.001269679,0,0
13969,9.589,1571.148,5462,683.4530684,8185.97168,9,0.006103181,0,0
13972,10.197,13312.033,5462,992.3944173,8779.166992,8,0.000765999,0.000765999,10.197
13971,12.965,2196.869,5462,906.217193,11446.0957,7,0.005901581,0.005901581,12.965
13966,14.515,18695.936,5462,472.332713,12986.60059,6,0.000776372,0.000776372,14.515
13286,15.64,2711.559,5462,1422.484913,14127.72656,5,0.0057679,0.0057679,15.64
14540,29.198,13207.37,5462,1382.265789,27298.0332,4,0.002210735,0.002210735,29.198
13337,34.367,21168.664,5462,1173.831252,32267.69531,3,0.001623485,0.001623485,34.367
13284,46.056,17816.78,5462,1205.970189,42629.11328,2,0.002584979,0.002584979,46.056
13303,64.368,44494.27,5462,795.4099545,60627.80859,1,0.001446658,0.001446658,64.368
17538,4.595,6413.207,5480,1499.144889,3452.031738,2,0.00071649,0,0
17652,5.593,884.162,5480,176.1161065,4606.650879,1,0.006325764,0.006325764,5.593
11586,22.166,8564.582,5490,577.5957025,18572.13867,1,0.002588101,0.002588101,22.166
7253,4.971,761.661,5518,320.0613183,3968.393799,4,0.006526526,0,0
7255,5.303,828.482,5518,501.9056252,4316.54541,3,0.006400863,0,0
7250,24.979,4790.012,5518,0,24956.85547,2,0.005214809,0.005214809,24.979
7258,225.79,44369.959,5518,217.1063369,231175.75,1,0.005088803,0.005088803,225.79
4191,9.245,6419.271,5550,175.2875989,7394.666504,1,0.001440195,0.001440195,9.245
12743,11.825,12829.263,5651,191.3191308,9410.239258,1,0.000921721,0.000921721,11.825
10302,5.456,16479.225,5698,419.0374544,7707.038086,1,0.000331084,0.000331084,5.456
4598,5.172,701.695,5737,318.5502519,3655.961426,5,0.007370724,0,0
4607,5.694,793.675,5737,205.4531145,4135.194824,4,0.007174221,0,0
4591,6.517,10938.561,5737,775.5917267,4890.076172,3,0.000595782,0.000595782,6.517
4588,12.52,11996.602,5737,1258.390592,10402.66602,2,0.001043629,0.001043629,12.52
4595,52.475,9059.529,5737,389.9723458,47201.83594,1,0.005792244,0.005792244,52.475
13332,5.544,812.865,5766,1873.926352,4235.179688,10,0.006820321,0,0
13400,9.622,6577.317,5766,1478.988141,8218.117188,9,0.001462907,0,0
14133,10.895,6815.448,5766,1565.052296,9458.820313,8,0.001598574,0,0
13399,10.981,8295.718,5766,1294.672159,9521.750977,7,0.001323695,0,0
13325,15.675,8789.578,5766,702.9582975,14086.16016,6,0.001783362,0,0
13398,23.616,28201.825,5766,0,21712.04102,5,0.000837393,0.000837393,23.616
13401,34.818,6277.342,5766,830.6578649,32706.12109,4,0.005546615,0.005546615,34.818
13334,52.626,18150.199,5766,1330.595236,48880.32422,3,0.002899472,0.002899472,52.626
13326,156.927,77936.59,5766,77.31849638,149359.9531,2,0.002013522,0.002013522,156.927
13327,168.149,60086.546,5766,874.4810772,159152.0625,1,0.002798447,0.002798447,168.149
15123,9.203,12249.882,5850,365.9614719,7483.196289,1,0.000751273,0.000751273,9.203
12864,6.939,6076.318,5855,221.7007213,5607.819336,2,0.001141974,0,0
12866,14.738,2535.788,5855,267.9194931,13211.92871,1,0.005812,0.005812,14.738
4631,12.71,7030.052,5897,656.1913954,10576.94727,2,0.001807952,0,0
4633,231.387,45269.356,5897,610.0998051,209810.8438,1,0.005111338,0.005111338,231.387
7278,4.773,5706.403,5910,0,3680.491943,2,0.000836429,0,0
7276,5.158,782.167,5910,534.8851171,4075.234375,1,0.0065945,0.0065945,5.158
10268,7.934,12125.296,5950,311.1853539,11073.18945,2,0.000654335,0,0
10273,25.437,22285.004,5950,476.7539519,37956.22656,1,0.00114144,0.00114144,25.437
15339,5.416,6167.32,5967,1016.968478,4101.672852,7,0.000878177,0,0
14639,8.438,6969.825,5967,375.1730051,6921.476563,6,0.001210647,0,0
15335,10.126,1637.799,5967,545.0764316,8533.237305,5,0.006182688,0,0
14640,12.484,13136.018,5967,814.9008947,11019.18945,4,0.000950364,0.000950364,12.484
14638,16.75,9228.69,5967,233.4199656,14858.56738,3,0.001814992,0.001814992,16.75
14641,16.981,2956.879,5967,990.6465508,15405.89063,2,0.00574288,0.00574288,16.981
14643,141.38,56122.896,5967,1025.371485,135510.875,1,0.002519114,0.002519114,141.38
15328,9.773,7380.924,6018,398.1541095,8365.976563,1,0.001324089,0.001324089,9.773
19372,31.307,15667.758,6035,653.5014074,29530.07422,1,0.00199818,0.00199818,31.307
9357,3.821,5916.278,6066,900.1847481,4773.977051,3,0.000645845,0,0
